skew_confidence,distance_closest_building,road_area,car_area,car_area_quantile,road_area_quantile,abs_slope_diff_huber,skew_confidence_quantile,distance_closest_building_quantile
25,6.5174761067460665,159293.5,158746.5,D9,D3,0.7676110939279188,D5,D1
45,10.000942107146964,259190,74493,D6,D9,1.0257121415468058,D8,D6
30,10.481502750517292,174821,13809.5,D2,D4,1.1058693614892663,D6,D6
6,8.291793035694628,153068,99886,D7,D3,1.4430975381739244,D2,D3
21,12.311946737707984,268480.5,97127.5,D7,D9,0.4427680267181615,D5,D9
1,11.524772438541175,239643.5,76692.5,D6,D7,1.4398610814151134,D1,D8
64,11.345341197381286,288523,51455,D4,D10,0.384069725,D9,D7
2,27.192235669811783,421911,0,D1,D10,0.15451063300550527,D1,D10
15,12.486532833289871,293882.5,11371.5,D2,D10,1.0558838125377945,D4,D9
47,11.839536616715492,157961,158913.5,D9,D3,0.379861858,D8,D8
139,8.507343505900264,247082,75048,D6,D8,0.4974504947308338,D10,D3
19,11.616475814519996,223232.5,92764,D7,D7,0.21070095354891405,D4,D8
4,28.490276737273383,230280,3230,D2,D7,1.0701678282874245,D1,D10
139,7.750512032186085,244104,3703,D2,D8,1.7248036916407785,D10,D2
1,12.303458262304437,243008.5,87284.5,D6,D8,1.8725129438966963,D1,D9
20,9.902296878,105718,211105,D10,D2,0.47462721625072923,D5,D5
93,12.108145366036442,3747,0,D1,D1,0.6884694550337109,D10,D9
82,8.804719971594148,259535,0,D1,D9,0.3234034618806331,D9,D3
33,12.419267386800096,99411,203311,D10,D1,0.497242268,D6,D9
132,5.6984279386800205,192069,0,D1,D5,1.2456193621504503,D10,D1
78,10.967036899288892,230434,40713.5,D4,D7,0.094462177,D9,D7
45,11.773799999196036,333007,0,D1,D10,0.2741228134162827,D8,D8
30,4.432051844501936,143549,52,D1,D2,0.089459646,D6,D1
26,9.855801230617592,186170,120894.5,D8,D4,0.019982966,D5,D5
18,13.150394783259763,139663,191651,D10,D2,3.124624182220978,D4,D9
11,11.344526062234992,242498.5,25247,D3,D8,0.496872974,D3,D7
52,10.054712366049204,326868,69849,D5,D10,2.083122440076271,D8,D6
7,10.631063567604564,198628,13881,D2,D5,0.26001307037634946,D2,D7
30,7.600982687297967,201229,19525,D3,D5,0.46830410606607226,D6,D2
20,9.425674838,219651.5,43398,D4,D6,0.3080933366030957,D5,D4
29,9.939045179751249,258815,65595,D5,D8,0.17511365049223637,D6,D5
8,9.225309325611782,132192,108012.5,D7,D2,0.5319419235458434,D2,D4
8,11.305419527235918,241921.5,18578.5,D3,D8,0.47281632,D2,D7
54,11.336716633997934,299258,0,D1,D10,0.16041432315077175,D8,D7
10,7.044794180912724,226702,22901,D3,D7,0.6610639516930973,D3,D2
9,14.303192512220678,272067.5,0,D1,D9,0.43774140391240546,D3,D10
2,19.632318620636333,277074,0,D1,D9,0.9983589961313754,D1,D10
72,12.014982091563182,191283.5,81030,D6,D5,0.090953575,D9,D8
54,8.439561121537741,269552,48891,D4,D9,0.3758846087589709,D8,D3
62,11.06855235891988,273931.5,74063,D6,D9,0.6956459727404891,D9,D7
11,9.442152917,120432.5,31211,D3,D2,1.7136496187490196,D3,D4
16,14.828369091618276,121103.5,116049,D8,D2,0.9456842367449747,D4,D10
2,11.595569475011915,197748.5,4314,D2,D5,0.7275574907121465,D1,D8
61,9.303664429240364,207480,105883,D7,D6,0.5992501196009202,D8,D4
106,13.576207949052815,169209.5,78526,D6,D3,0.6185477807029081,D10,D10
30,5.782968270335728,19428,8084,D2,D1,0.082339321,D6,D1
3,10.614577008819516,213447,102779,D7,D6,0.300942937,D1,D6
31,8.094510051847996,132987,181411.5,D10,D2,0.5293524878957077,D6,D2
37,12.071415120164694,286318,82921.5,D6,D10,1.1389285993631482,D7,D9
77,9.735074218856978,195593.5,166235.5,D10,D5,0.15553458732300696,D9,D5
59,7.542469604808453,218513,70714.5,D5,D6,0.4579001603920364,D8,D2
8,11.651536052853508,195700.5,154825,D9,D5,0.4270554075045343,D2,D8
31,12.323541277573725,194241,174766.5,D10,D5,0.079096219,D6,D9
27,8.055897289035919,140468,6546.5,D2,D2,0.054770203,D6,D2
36,11.490847765671964,261844,93532,D7,D9,0.648089669,D7,D8
8,11.886255844718358,247994,100538.5,D7,D8,0.31711058469130177,D2,D8
102,5.078144614025651,185105,53081,D4,D4,0.12417216,D10,D1
51,10.010851700954628,191038.5,147385,D9,D5,0.5183948670965542,D8,D6
59,7.604227993039704,164891,74436.5,D6,D3,0.15360777413742333,D8,D2
2,25.835601274711724,219165,120992.5,D8,D6,0.26649956910040973,D1,D10
8,13.135836052313666,206304,9071,D2,D5,0.5288439397363002,D2,D9
463,9.248166551336745,269322,28644,D3,D9,0.18905936866991038,D10,D4
7,8.983159936754557,197550,152319,D9,D5,0.45223395112391285,D2,D4
74,7.718194187880861,27064,340612.5,D10,D1,0.43525700682498136,D9,D2
21,8.399969388514588,225968,10075,D2,D7,1.653717279978914,D5,D3
2,9.232423380728424,0,90,D1,D1,6.857974382463393,D1,D4
49,10.190119626897491,87397,65159.5,D5,D1,0.32057716189381935,D8,D6
50,10.028610937710384,200617,0,D1,D5,1.1040117970293806,D8,D6
49,12.172922224640022,287210,56149.5,D5,D10,0.23354809815826294,D8,D9
37,9.969609464439475,270956.5,46939.5,D4,D9,0.4835075415136263,D7,D5
42,12.356077836623268,262739.5,29108.5,D3,D9,0.4038595876821831,D7,D9
16,12.090317812897338,213675.5,101927,D7,D6,1.005480120377469,D4,D9
3,12.14448078,149713.5,115322.5,D8,D3,0.7774242764431274,D1,D9
191,10.43094648,286289,22949.5,D3,D10,0.088578078,D10,D6
2,7.204724959,155289,16861,D3,D3,0.094284906,D1,D2
17,11.86321639356112,212678,92984.5,D7,D6,0.28741629341579067,D4,D8
6,7.884082142866699,230167,46558.5,D4,D7,1.3344123104112324,D2,D2
220,10.507673258208785,244626.5,25701,D3,D8,0.26269975455946665,D10,D6
44,8.014060755822731,177306.5,80923,D6,D4,0.002002858,D7,D2
33,11.999227849057524,257173.5,10811,D2,D8,0.15590202852172041,D6,D8
34,8.00057173,134043.5,175984,D10,D2,0.12341459155070922,D6,D2
29,7.676581456089362,300546,97991,D7,D10,1.778264527985573,D6,D2
48,9.420495391216251,208300,0,D1,D6,1.4445907617600418,D8,D4
88,9.516578331326857,151864.5,316519.5,D10,D3,2.6997882414213796,D9,D5
6,8.460246712176508,102889.5,153248,D9,D1,0.3490256788953303,D2,D3
11,11.623728520370111,243472,5140,D2,D8,0.035082882,D3,D8
6,13.908056199429398,351171,25859,D3,D10,0.039631654,D2,D10
1,13.817857041761949,199622,32942,D3,D5,0.36459554986295284,D1,D10
2,16.91294296600324,247086,39473.5,D4,D8,0.2882889104376025,D1,D10
66,10.827894577685992,176643,103460.5,D7,D4,0.8866393366469945,D9,D7
59,7.266188207307694,228489,76578.5,D6,D7,0.6034538554208783,D8,D2
14,11.883576765043715,260813,47009,D4,D9,0.19778663013811398,D4,D8
32,6.289668363957098,133662.5,112259.5,D8,D2,0.5539262596308577,D6,D1
9,11.634472155221436,170053,29477,D3,D4,1.4494076924747903,D3,D8
48,9.956458561581004,147721.5,121959.5,D8,D3,1.4856023315435702,D8,D5
71,8.531131555916975,152387,95176,D7,D3,0.3334891,D9,D3
10,11.624984274534231,164344,34727,D4,D3,0.9745047959109318,D3,D8
88,10.096664431629856,251735,37665,D4,D8,0.5214371697755804,D9,D6
7,13.06907319,233273.5,77207.5,D6,D7,0.060971311,D2,D9
1,10.315726768283254,221588,125857,D8,D6,0.024192778246393876,D1,D6
3,19.67513124922608,298554,49223,D4,D10,0.1093640626010925,D1,D10
2,14.268644931151174,160463,4302,D2,D3,0.42429868965371154,D1,D10
14,14.211725172729896,247243.5,152926.5,D9,D8,0.14206824743283408,D4,D10
9,16.710899314204543,186848,5060,D2,D4,0.6986508094601095,D3,D10
31,11.66775158208243,191883.5,155281.5,D9,D5,1.238440997522597,D6,D8
24,11.030915386877982,75627,224769,D10,D1,0.2196421001679158,D5,D7
2,12.025142840821395,130276.5,97396,D7,D2,1.584913687276519,D1,D8
16,10.36231802091007,327130,36230,D4,D10,0.3393556570425585,D4,D6
53,14.641773138645016,285060,16922,D3,D9,0.012794078927771908,D8,D10
47,12.238708803352656,314439,22125.5,D3,D10,0.4441703465351008,D8,D9
3,12.530492610064924,281349,0,D1,D9,1.2460236040719228,D1,D9
29,8.496730987055939,202088,9967.5,D2,D5,0.3954073753643855,D6,D3
15,12.133565912739543,222103.5,7013,D2,D6,0.5670027868244407,D4,D9
11,11.79428027925956,323041,15472,D2,D10,0.024034304847698307,D3,D8
123,11.969439815892734,213104,81231,D6,D6,0.044159019495534906,D10,D8
39,11.836458231752468,121416,86156,D6,D2,1.191680936510481,D7,D8
90,8.184521141,200684.5,117388,D8,D5,0.038561463,D9,D2
24,9.124889227,215880,80135,D6,D6,0.26388384695290457,D5,D4
121,8.836893681616743,214549,124293,D8,D6,0.026255205,D10,D3
94,8.078785676,152453,96713.5,D7,D3,1.0935883533044177,D10,D2
17,29.43800441015812,284413,4243.5,D2,D9,0.5861881414703701,D4,D10
4,10.296224760692905,163239,6711.5,D2,D3,1.0726033419281733,D1,D6
41,10.64359938697954,149673,119203.5,D8,D3,0.15852384140542364,D7,D7
56,6.820926862562353,217366,57256.5,D5,D6,0.7010742975714679,D8,D1
8,8.597825852448358,153861,49464.5,D4,D3,0.2378771903994279,D2,D3
2,11.81846322180074,316311,0,D1,D10,0.084812957,D1,D8
36,8.492143035,298377,45195,D4,D10,1.6860435525009903,D7,D3
6,11.376976530672056,302786.5,6765,D2,D10,0.24256208562062653,D2,D8
99,8.753134381565113,184538.5,177591,D10,D4,0.1437359630244075,D10,D3
13,9.098116361731083,251380,48251.5,D4,D8,0.016661200739872095,D3,D4
21,10.129311897289046,125541,177934,D10,D2,0.1427752330985187,D5,D6
4,18.96115579666512,187377,223669,D10,D4,2.519659013627515,D1,D10
6,11.241998764042192,217658.5,31593,D3,D6,0.11412789601003498,D2,D7
4,12.578817110114924,245508,108379,D7,D8,0.8239388091630007,D1,D9
21,11.940132324504988,233693.5,20813,D3,D7,0.2989876935219457,D5,D8
34,8.355898008245642,214428.5,72288.5,D5,D6,0.6555221792943275,D6,D3
42,9.876885106603318,214817.5,39372,D4,D6,0.24283759219367607,D7,D5
51,10.975747193072449,220959,60693.5,D5,D6,0.625805697,D8,D7
23,9.578429846456729,279870.5,28360,D3,D9,0.054058221358587094,D5,D5
43,17.4606858,77905,0,D1,D1,0.5380658234933806,D7,D10
8,12.574304466567432,195830.5,135392,D9,D5,0.5501463389288943,D2,D9
36,12.243000554637794,248785,102454.5,D7,D8,0.3686498192808423,D7,D9
55,15.710074867913152,76991,0,D1,D1,1.1003963366266178,D8,D10
97,11.97262340842361,258319.5,1456.5,D2,D8,0.20914958761936342,D10,D8
33,6.495601120997847,160045,63654.5,D5,D3,0.47953744780447105,D6,D1
4,7.119547964,83011,188127,D10,D1,0.8633069050168486,D1,D2
4,11.720989648618533,272846,10438,D2,D9,0.4221081391748386,D1,D8
43,8.074877612246057,261261.5,42771,D4,D9,0.17252607870398767,D7,D2
5,12.336662783262344,222563,77179,D6,D6,3.2026931007267216,D2,D9
4,10.780279642553516,208157.5,17145.5,D3,D6,1.5656553751460573,D1,D7
72,10.427857387666135,59852,148723,D9,D1,1.2114989253536936,D9,D6
79,6.583632518850362,83478.5,62818.5,D5,D1,0.5365076797361494,D9,D1
64,8.479095409274137,98217,187476.5,D10,D1,1.090275201696333,D9,D3
60,10.606630880840951,291155,1135,D2,D10,0.5529475068722091,D8,D6
117,11.068831915609891,196162.5,135310,D9,D5,0.6668543634486224,D10,D7
34,12.162025436766337,171571.5,115393,D8,D4,0.7064702593085184,D6,D9
29,9.403538968118394,239200,54747,D5,D7,0.30324680818240923,D6,D4
67,9.692692696412449,297594,26807,D3,D10,0.5317485206676762,D9,D5
3,10.154477664216015,238309,31001,D3,D7,2.3302667475648837,D1,D6
19,9.085960268389885,265832,30113,D3,D9,0.19998738343373496,D4,D4
63,7.785908031813166,156916,45782,D4,D3,0.8665947313466714,D9,D2
3,11.424571656764751,235186,0,D1,D7,0.9094517201411128,D1,D8
40,8.677254879345053,214695,39343,D4,D6,0.5672496308512032,D7,D3
41,14.257714448240648,287230.5,0,D1,D10,0.4369945676554029,D7,D10
12,13.995645316670716,248565.5,43782.5,D4,D8,0.13663346154547762,D3,D10
5,10.364309574712095,229527,29746,D3,D7,0.039626271,D2,D6
92,8.858606569897216,47330,289916,D10,D1,2.9239434714517603,D10,D3
2,9.424517989451534,152955.5,159117.5,D9,D3,2.0827566725013242,D1,D4
16,14.08872303846324,103341,103634,D7,D2,1.5256461160509183,D4,D10
20,11.397627583306765,245879.5,33913.5,D3,D8,1.5875001526858097,D5,D8
20,10.406944550794744,206330.5,90253.5,D6,D5,0.8446396631240265,D5,D6
24,11.050204655937614,250243.5,38742,D4,D8,0.1759823916555609,D5,D7
47,7.512695426914879,242287,63492.5,D5,D8,0.3152749024608077,D8,D2
30,14.838376110531827,342284,0,D1,D10,0.064822845,D6,D10
2,11.91815907399828,139892,252017.5,D10,D2,0.042914588,D1,D8
17,10.424254569121551,271196.5,28942,D3,D9,0.61052043,D4,D6
26,9.980417345,223049.5,93933.5,D7,D6,0.3505193025568387,D5,D5
72,9.844273565711736,271042.5,46709.5,D4,D9,0.22060940322045242,D9,D5
13,10.111535081156552,208760.5,47283,D4,D6,0.7867021846846526,D3,D6
4,11.762826898668354,246374.5,94522.5,D7,D8,0.24239705761519492,D1,D8
92,11.764434155678916,273565.5,111194.5,D8,D9,0.5084307797563865,D10,D8
1,13.015552862769388,85655.5,41489,D4,D1,1.0561238918875187,D1,D9
28,8.405170213,138190.5,138156.5,D9,D2,0.7908326104909323,D6,D3
135,7.215677071123998,181826.5,160026.5,D9,D4,1.5756084105865236,D10,D2
35,8.715541421354937,170728,29272,D3,D4,0.12418368031154503,D7,D3
2,10.42847794915564,138623.5,25780,D3,D2,2.3771011167461102,D1,D6
51,6.6201087260743074,198055.5,0,D1,D5,0.3404589099587705,D8,D1
40,10.391255868375662,192629,99410,D7,D5,1.6806813716378621,D7,D6
112,13.771515704373572,317818.5,57308.5,D5,D10,0.08060198,D10,D10
224,5.494125325448172,279621.5,0,D1,D9,3.7177920973022474,D10,D1
16,12.355396982569488,168857,223907,D10,D3,0.3584542418993593,D4,D9
25,9.254610639331512,218813,6396,D2,D6,1.2395300943088303,D5,D4
39,7.857414683396374,215314,57105,D5,D6,0.9907200333015098,D7,D2
49,11.325529699480123,218207,112619.5,D8,D6,0.9790275375942445,D8,D7
10,5.341207732331987,50965,480,D1,D1,6.435559380881033,D3,D1
14,9.737331772296278,297565,20745,D3,D10,2.1945797431957748,D4,D5
22,10.203981938766832,237405.5,47476,D4,D7,0.6382260876498589,D5,D6
49,10.00047938165176,130243.5,160169,D9,D2,2.673051935597554,D8,D6
85,10.32053416454936,186943.5,135931.5,D9,D4,0.188555835,D9,D6
96,4.191439661496684,668,236254,D10,D1,0.5116513515233002,D10,D1
29,11.16698565850158,216562.5,58549,D5,D6,1.0451945283372237,D6,D7
104,8.172825053,236440.5,58863,D5,D7,0.2554631307421188,D10,D2
7,9.833783093,195636.5,140027,D9,D5,0.4047197239855007,D2,D5
84,9.459561782929631,235346,50613.5,D4,D7,0.064736884,D9,D4
21,9.852317046,251727,20817,D3,D8,0.14110820328908014,D5,D5
1,28.26249989295745,331956,59887,D5,D10,0.056380411874407343,D1,D10
5,13.124141307682327,332128,40090,D4,D10,0.001892329,D2,D9
1,9.691797406596493,175157,129002.5,D8,D4,0.16682434062306484,D1,D5
17,4.5522704921303925,138869,1540,D2,D2,0.43856641089106657,D4,D1
18,9.154187167516463,170034,154925,D9,D4,0.9230868501977882,D4,D4
57,9.103877966,175632.5,143988,D9,D4,0.2826560277762561,D8,D4
7,11.49334174895094,257626.5,54800,D5,D8,1.1193570632236454,D2,D8
30,10.11427494274261,200793.5,126125,D8,D5,0.19438932948160814,D6,D6
31,11.539896245897063,251661.5,63826,D5,D8,0.967048065,D6,D8
54,13.483318949398244,275942.5,30722,D3,D9,0.9876371254877742,D8,D10
21,9.899889656,208061.5,114537.5,D8,D6,0.5137811702438132,D5,D5
16,11.745709088525205,239938,70240.5,D5,D7,0.1152674108310009,D4,D8
39,8.826166654768945,214721,82763,D6,D6,1.0567441321185194,D7,D3
10,9.033878464,248659,18863,D3,D8,0.9501478069199855,D3,D4
1,14.755944122563012,225981.5,123855.5,D8,D7,0.8306427908921787,D1,D10
64,10.079440269242376,236288.5,58654,D5,D7,0.6371604165503976,D9,D6
1,17.459873900163526,387773,0,D1,D10,0.069093899,D1,D10
61,12.181653633703698,212565,36937.5,D4,D6,0.42496737468243684,D8,D9
4,13.41306243022654,302011,39099,D4,D10,0.10237689385799886,D1,D10
7,6.845465820899179,75564.5,130346.5,D8,D1,0.2112933170589214,D2,D1
7,11.521339450265256,256886,9231,D2,D8,0.2621384288194857,D2,D8
25,8.326160470130816,83805.5,133399.5,D9,D1,0.20182807299049932,D5,D3
95,10.208260789243194,242352,95506,D7,D8,0.3652447169245652,D10,D6
6,8.241481167290289,227295,95351.5,D7,D7,0.27175536560807456,D2,D2
43,9.228057355035064,261601,46575,D4,D9,0.3850144785846943,D7,D4
34,11.537758605412842,246295.5,153184.5,D9,D8,1.5029078839043177,D6,D8
46,11.06625071835398,233943.5,36158,D4,D7,0.46017371617598335,D8,D7
68,10.99088274574236,227000,136417,D9,D7,0.5580052971463468,D9,D7
41,11.76339390128583,119368,198137,D10,D2,1.2079353819630698,D7,D8
12,8.508618729277954,155206.5,159313,D9,D3,3.338980953217433,D3,D3
113,12.210176951806844,271636,121633,D8,D9,0.487980755,D10,D9
13,9.421625002456706,176024.5,146302.5,D9,D4,0.5111446461738036,D3,D4
31,11.68202826456305,259053,95665,D7,D9,0.570594691,D6,D8
6,11.79766466047447,265982.5,65090.5,D5,D9,0.44148528393946485,D2,D8
44,15.32316076198433,251531.5,52177,D4,D8,0.26252191376371886,D7,D10
39,9.198183514162924,81164.5,194238,D10,D1,0.4469793042481769,D7,D4
2,29.077128359244146,6069.5,58566.5,D5,D1,1.618467577087623,D1,D10
20,11.60359016083942,99473.5,122130.5,D8,D1,0.2421848276525485,D5,D8
13,13.865171829864291,143641,2613.5,D2,D2,2.835037354193994,D3,D10
7,17.346466299663543,353490,0,D1,D10,0.9152403425708162,D2,D10
20,10.940620308582394,185644,0,D1,D4,1.2185851155734313,D5,D7
8,10.274353411085963,171023,147129,D9,D4,0.000647846,D2,D6
37,11.729391734176868,209875,0,D1,D6,0.6306788004821822,D7,D8
195,11.832407575127286,298501.5,21989.5,D3,D10,2.491307404480494,D10,D8
84,9.774724322,120615,0,D1,D2,2.3742737106744154,D9,D5
39,9.719159492016946,180135.5,100334,D7,D4,0.040381727,D7,D5
16,11.061873155943864,197060,163786,D10,D5,0.2518767002737231,D4,D7
117,10.224559529927376,235590.5,74208,D6,D7,1.2269423835334332,D10,D6
146,8.245619673431873,276615.5,23881.5,D3,D9,0.027021837,D10,D2
113,9.824510920401586,253132.5,8448,D2,D8,0.1524440006727975,D10,D5
119,9.564786959,238953,94136,D7,D7,2.1897594282040247,D10,D5
61,9.879443083,307929,548,D1,D10,0.5559291644320384,D8,D5
126,9.269971060725265,204165,122188,D8,D5,0.10627124658906029,D10,D4
6,11.396907231491868,199549.5,103979,D7,D5,0.5725061790081869,D2,D8
9,11.95819126,243865.5,50275.5,D4,D8,0.019678505113989164,D3,D8
13,11.246567840423175,176803,32130,D3,D4,0.4855611449104308,D3,D7
30,6.3618480974962655,41075.5,10763,D2,D1,0.4609245441912107,D6,D1
37,9.232542116834503,174134,51834,D4,D4,0.3465699279252677,D7,D4
12,7.274865028506378,213383,4225,D2,D6,0.04104097,D3,D2
24,9.094813847740427,216063,26794,D3,D6,1.0608842340755513,D5,D4
116,8.471637830630621,148741.5,156996.5,D9,D3,1.157930662698786,D10,D3
8,10.30199090914579,162998.5,57061.5,D5,D3,0.24827063006099293,D2,D6
19,13.267416792987945,323410,0,D1,D10,1.0869259552996398,D4,D9
16,10.72676089331436,154893,143838,D9,D3,0.25018772016786794,D4,D7
77,10.742907134698664,142928,86730,D6,D2,0.226742209,D9,D7
43,7.777359888317627,165592,225468.5,D10,D3,0.5952521847065748,D7,D2
1,26.36734511634572,181435,6436,D2,D4,0.5502919809857627,D1,D10
75,9.420615537622863,215685.5,84493.5,D6,D6,0.5145793216389142,D9,D4
2,11.584138572985577,351044,14572,D2,D10,2.177100271764735,D1,D8
91,11.250806530240457,204906.5,127146,D8,D5,1.1076027333280685,D9,D7
8,10.523089433653904,179238,181733.5,D10,D4,0.9470341004983573,D2,D6
44,9.192638882188428,196284.5,97381,D7,D5,2.024369928600278,D7,D4
4,12.32683507347353,330476,247,D1,D10,1.0165129013252636,D1,D9
20,10.228472926223583,352790,20396,D3,D10,0.078112899,D5,D6
2,24.549276880395908,337513,57281,D5,D10,0.4729625275953321,D1,D10
3,6.148085841803648,13303,4055,D2,D1,4.049252216683911,D1,D1
22,8.355505465,41149,147767.5,D9,D1,0.3166294432088079,D5,D3
2,18.4099811,163745,18809.5,D3,D3,0.6743331355977716,D1,D10
125,12.173629409900553,365749,19056,D3,D10,0.5833592654578794,D10,D9
22,11.37328825,220840.5,103710,D7,D6,0.3275775414282982,D5,D8
15,14.226451584579594,259270,87934,D6,D9,0.067837028,D4,D10
38,15.57377624881861,133252,159365,D9,D2,0.23584363111505968,D7,D10
94,13.39991053145834,217856,0,D1,D6,0.24473905204158575,D10,D10
41,11.551907197314405,222597,56160.5,D5,D6,0.074389102,D7,D8
20,9.021010139044604,324846,32887,D3,D10,0.7448561721549306,D5,D4
9,8.212342148957276,175406,88532.5,D6,D4,0.6751216162656732,D3,D2
89,9.131977007141511,212793,120016,D8,D6,0.9367689436908762,D9,D4
32,9.065271626,148319,153298,D9,D3,2.0031171642664303,D6,D4
43,11.44630715035167,292616.5,55413,D5,D10,0.7111522345932269,D7,D8
3,13.145924000743252,307580,45658,D4,D10,0.40765572681515216,D1,D9
9,14.099934668562293,305947,22845.5,D3,D10,0.3819940039602362,D3,D10
57,6.542038955912895,183602,10821,D2,D4,0.8720353765913609,D8,D1
25,11.402380050447704,270602.5,10364.5,D2,D9,1.0435113558108409,D5,D8
17,9.708716758797818,209001.5,138567,D9,D6,4.469997928068036,D4,D5
45,4.552650261656384,174001,49620,D4,D4,0.022114703143105874,D8,D1
57,8.944995477,224521,92628.5,D6,D7,0.10971846616216507,D8,D3
51,10.036677187907012,150757,153426.5,D9,D3,0.7618892569440188,D8,D6
9,13.077809938991798,312767,26821,D3,D10,0.060273664736293364,D3,D9
1,13.51357650458138,232438,49093,D4,D7,0.9848403003468723,D1,D10
18,10.227436605185318,251093.5,469.5,D1,D8,0.36284653982574927,D4,D6
9,11.540478805027847,364113,41234,D4,D10,1.9249025360420708,D3,D8
59,9.354977201376512,148061,126182,D8,D3,0.097406988,D8,D4
1,10.359636701918545,236200,39691,D4,D7,1.3344674298269048,D1,D6
14,13.154165300575244,84640,21139,D3,D1,0.23999258436309168,D4,D9
31,12.520250200682026,99142,7816,D2,D1,2.472676025993234,D6,D9
35,10.240332026393888,222340,127878.5,D8,D6,0.21611003488251318,D7,D6
28,11.85992740642528,277170.5,79135,D6,D9,0.3546989061234418,D6,D8
4,9.021836124657776,182372.5,0,D1,D4,0.6799141219786564,D1,D4
4,9.291553890800833,221399.5,84044.5,D6,D6,1.237523090447303,D1,D4
