post_huber,GT,slope_30m,slope_diff_huber,slope_diff_30m,difference_1m_estimated,difference_1m_estimated_abs,difference_1m_30m,difference_1m_30m_abs
1.3367598094281101,1.7007141400019476,1.7307830270879627,0.3639543305738375,-0.030068887,0.3639543305738375,0.3639543305738375,-0.030068887,0.030068887086015073
1.1060622886603801,0.1979179050263244,0.31541632038344364,-0.908144384,-0.117498415,-0.908144384,0.9081443836340557,-0.117498415,0.11749841535711925
1.0088396712358172,0.4280440777838197,0.512786858,-0.580795593,-0.084742781,-0.580795593,0.5807955934519975,-0.084742781,0.084742781
0.2293171170133048,1.3389872042213504,1.741869052365051,1.1096700872080456,-0.402881848,1.1096700872080456,1.1096700872080456,-0.402881848,0.40288184814370065
0.7525903110134576,0.7589008686523445,0.8404679379784604,0.006310558,-0.081567069,0.006310558,0.006310558,-0.081567069,0.081567069
0.095462913,0.43687271220716084,0.4897109098153246,0.34140979948793854,-0.052838198,0.34140979948793854,0.34140979948793854,-0.052838198,0.052838198
1.436704411601431,1.6797647196170704,2.1273423763905623,0.2430603080156395,-0.447577657,0.2430603080156395,0.2430603080156395,-0.447577657,0.4475776567734919
3.423026438152604,1.54782959,1.031263333651806,-1.875196848,0.5165662562794939,-1.875196848,1.8751968482213042,0.5165662562794939,0.5165662562794939
1.0094582445025733,0.2730766399775395,0.2795273760420791,-0.736381605,-0.006450736,-0.736381605,0.7363816045250338,-0.006450736,0.006450736
0.2283476500876577,1.616413408178076,1.433006306868433,1.3880657580904183,0.183407101,1.3880657580904183,1.3880657580904183,0.183407101,0.183407101
1.3147292455217017,1.947649473,2.1392052368478285,0.6329202270188183,-0.191555764,0.6329202270188183,0.6329202270188183,-0.191555764,0.19155576430730847
0.1461800861434308,1.803419269495115,0.8396997961437606,1.6572391833516842,0.9637194733513544,1.6572391833516842,1.6572391833516842,0.9637194733513544,0.9637194733513544
1.0543429988439277,0.3418010432574976,0.6065568057268667,-0.712541956,-0.264755762,-0.712541956,0.7125419555864301,-0.264755762,0.26475576246936905
1.5528424331363202,0.506878659,1.759945047109094,-1.045963774,-1.253066388,-1.045963774,1.0459637743408992,-1.253066388,1.253066388313673
2.0344918463376658,0.1176826412255507,0.209186741,-1.916809205,-0.0915041,-1.916809205,1.916809205112115,-0.0915041,0.0915041
2.498983047380736,1.3969721810453763,7.527201848857031,-1.102010866,-6.130229668,-1.102010866,1.1020108663353598,-6.130229668,6.130229667811655
1.597236015762108,1.7131212918609233,4.421276368708325,0.11588527609881538,-2.708155077,0.11588527609881538,0.11588527609881538,-2.708155077,2.708155076847402
