edge_id,post_huber,GT,slope_30m_deg,adjusted_angle_abs,pano_pitch,slope_diff_huber,slope_diff_30m
910,0.686456626991731,0.21753033955053577,5.523514636102895,0.743127948078064,-0.21967620849609376,-0.46892628744119524,-5.305984296552359
911,0.382525463864839,0.34609650215165233,4.668609389067661,0.382525463864839,0.5373611450195312,-0.03642896171318666,-4.322512886916009
913,2.2922961624975775,0.36179836372068225,5.425151444127696,2.2922961624975775,-0.8461112976074219,-1.9304977987768952,-5.063353080407014
918,0.5014886706064714,0.46100121448372783,1.5264411570433827,0.5014886706064714,-0.2509269714355469,-0.04048745612274357,-1.0654399425596548
919,0.43425199292487704,0.45856516705500094,0.8374267215513814,0.43425199292487704,0.2614288330078125,0.024313174130123905,-0.3788615544963805
923,1.000009504137152,0.9421171231490744,20.08018652515171,1.000009504137152,-1.1972923278808594,-0.057892380988077585,-19.138069402002635
925,1.0307751176768285,0.31211693628464915,8.801756919617862,1.0770202206299484,0.35898867520419037,-0.7186581813921793,-8.489639983333213
929,0.3836201370832851,0.07502151614383729,2.344525230654678,0.3836201370832851,0.19567108154296875,-0.3085986209394478,-2.2695037145108405
935,1.6377264734856951,0.4465363261613149,3.973006309812871,1.6599469898463863,0.026952362060546874,-1.1911901473243802,-3.5264699836515563
937,2.2337766152209424,0.13283313663967972,4.493249364000138,2.2337766152209424,0.10955301920572917,-2.1009434785812626,-4.360416227360458
948,1.2114068523768224,0.16944921535819626,0.435760334197078,1.2114068523768224,0.42048390706380206,-1.041957637018626,-0.2663111188388817
951,0.23118000502173425,0.19679294064218192,4.261367281577142,0.23118000502173425,0.8067855834960938,-0.03438706437955233,-4.06457434093496
964,2.4833692769606817,1.6199850015865096,5.8326180060550135,2.4833692769606817,-1.280164082845052,-0.8633842753741721,-4.212633004468504
966,3.0379336759125386,3.718384687688891,8.686439712168665,3.0379336759125386,5.068275451660156,0.6804510117763525,-4.968055024479774
970,4.751353839256267,2.4058001276796936,3.900314639876116,4.751353839256267,-3.3362223307291665,-2.3455537115765734,-1.4945145121964223
972,1.755062795932641,1.7122240561054398,5.953030808546298,1.8780291814362822,-1.9093313217163086,-0.04283873982720121,-4.240806752440859
973,3.217067325516043,3.2655887096053213,3.09524942442775,3.385880118839431,3.9593226114908853,0.0485213840892782,0.17033928517757113
974,0.9917631239194714,0.8064179248897044,3.8891861068816893,0.9917631239194714,1.0673904418945312,-0.18534519902976698,-3.0827681819919848
978,1.4806992545028121,0.6322764856449851,4.113715028390041,2.0622459843721512,0.4301443099975586,-0.8484227688578271,-3.4814385427450563
979,1.639566837224381,1.5116698573853753,2.4589023356354747,1.8931948271006174,2.0291410173688615,-0.12789697983900572,-0.9472324782500994
982,3.1596505281230955,1.9757457592701284,15.228617703074473,3.1596505281230955,-2.1980209350585938,-1.1839047688529671,-13.252871943804344
