slope_1m_deg,slope_30m_deg,slope_diff_1m,post_huber,GT,pitch_diff_1m,slope_diff_huber_abs,slope_diff_huber,slope_diff_30
0.34083516883707643,3.6980573347836643,-0.641040471,0.9818756399086568,0.34083516883707643,0.4387431888566077,0.6410404710715804,-0.641040471,-3.357222166
0.4759840223526223,0.063192885,-1.091263592,0.932455624,0.3182594543859488,0.22844622196407383,0.6141961696657612,-0.61419617,0.2550665698084779
0.2431897017269311,10.794831138878221,0.062144243,0.1810454584523765,0.2431897017269311,0.44744597942541264,0.062144243,0.062144243,-10.55164144
0.45031056397668184,4.2597166430038085,0.031495722,0.6053407604347179,0.458316945,0.43472657301934925,0.14702381538766085,-0.147023815,-3.801399698
0.3116356914056759,41.97370120046307,-0.01917092,0.3308066111915563,0.3116356914056759,0.3640082294927616,0.019170919785880425,-0.01917092,-41.66206551
0.20471310334842993,5.000984415797723,-0.146605356,1.1089825787611207,0.27751858822548575,0.47318331607138925,0.8314639905356349,-0.831463991,-4.723465828
0.30041628743818827,5.758300392053388,-4.299491337,1.0481904821332366,0.42177823262658054,0.3499731711820132,0.6264122495066561,-0.62641225,-5.336522159
0.5752902322985085,3.567509551054269,0.456997911,0.6157551316925831,0.424344615,0.1314262590601225,0.19141051672926812,-0.191410517,-3.143164936
0.19063260837086304,3.4184057037388706,0.18026307282766074,0.010369536,0.19063260837086304,0.2433654995392932,0.18026307282766074,0.18026307282766074,-3.227773095
0.40493058528429143,20.341719724144866,-0.715462169,1.1203927547752257,0.40493058528429143,0.17034102116102107,0.7154621694909342,-0.715462169,-19.93678914
0.36191142900836626,14.137452158336433,-1.551578143,0.7187931648864709,0.3656294857072752,0.089959809,0.3531636791791957,-0.353163679,-13.77182267
0.14969691541675662,1.110226665494034,-0.099301384,0.6526664178091153,0.20527974286247547,0.19152506670783703,0.4473866749466398,-0.447386675,-0.904946923
0.3250297341888271,0,-1.446014835,1.4346399262178087,0.3462366261423147,0.5997232594430959,1.088403300075494,-1.0884033,0.3462366261423147
0.37061182376243784,6.140408314368905,-0.135578529,0.5061903528107523,0.37061182376243784,0.5426648486008433,0.13557852904831447,-0.135578529,-5.769796491
0.48077574902050885,9.237708177,0.023918612,0.9576544066130346,0.3800623403342646,0.015811683103235386,0.5775920662787699,-0.577592066,-8.857645837
0.33817330990816297,0,-1.349955667,1.6881289767256409,0.33817330990816297,0.45416982974027453,1.349955666817478,-1.349955667,0.33817330990816297
0.2364069873538243,0.056681445,-0.348449158,0.645886017,0.26613067077637675,0.5893762261962796,0.3797553460687473,-0.379755346,0.20944922607499333
0.36514971900007787,0,0.3333854276038193,0.031764291,0.36514971900007787,0.17614672827742162,0.3333854276038193,0.3333854276038193,0.36514971900007787
0.087965482,16.904001131891977,0.048299115,0.4452216899833727,0.2692232348698436,0.088620208,0.17599845511352907,-0.175998455,-16.6347779
0.2397528115834989,0,-0.35447328,0.5942260913855915,0.2397528115834989,0.24240021148584265,0.35447327980209253,-0.35447328,0.2397528115834989
0.3497177349277236,2.0346608698581967,0.30300442631052604,0.5853828442182764,0.33706305280137816,0.5305516932923718,0.2483197914168982,-0.248319791,-1.697597817
0.32217753817708705,0,-0.753385946,1.0755634840214812,0.32217753817708705,0.068958631,0.7533859458443941,-0.753385946,0.32217753817708705
0.037083369,0,-1.233670278,1.2707536461606397,0.037083369,0.035235662,1.2336702776050248,-1.233670278,0.037083369
0.22849502646049233,6.173182501486346,-0.367107374,0.7839510861562502,0.30435862545049047,0.3626243114856467,0.4795924607057597,-0.479592461,-5.868823876
0.4674186350287956,12.752342986992813,0.25914251735306437,0.2082761176757312,0.4674186350287956,0.1636008860053581,0.25914251735306437,0.25914251735306437,-12.28492435
0.1346327983598613,0,-0.274292854,0.4089256524986551,0.1346327983598613,0.3868605815629863,0.2742928541387938,-0.274292854,0.1346327983598613
0.4931165540398439,0,-0.359681918,0.8527984722702693,0.4931165540398439,0.1736585462273439,0.3596819182304254,-0.359681918,0.4931165540398439
0.2608932093334729,9.842922732259623,-0.364104997,0.7619215717322448,0.2539192880823365,0.18030007226922606,0.5080022836499083,-0.508002284,-9.589003444
0.4089274103704632,19.781291351217703,-0.549349664,0.9582770744934904,0.4089274103704632,0.517623394,0.5493496641230272,-0.549349664,-19.37236394
0.19719315758747671,7.1987188272041545,-1.941559891,1.526611445814695,0.26286457522189527,0.17038868410861402,1.2637468705927999,-1.263746871,-6.935854252
0.4062127752168305,9.070941789371828,0.17389791219591133,1.112207169394232,0.4067785611392337,0.24470733311188997,0.7054286082549982,-0.705428608,-8.664163228
9.33091861,18.825949763758317,9.162889505429225,0.7871409956971256,0.26439847106986564,0.5272082244878344,0.5227425246272599,-0.522742525,-18.56155129
0.23358206863418582,11.094754124228412,-0.657060753,0.8906428214256923,0.23358206863418582,0.3877787101744079,0.6570607527915064,-0.657060753,-10.86117206
0.42271729123372026,5.3944714470055795,-0.202261948,0.7442947178277234,0.32368717807087183,0.4265035567924094,0.42060753975685156,-0.42060754,-5.070784269
