adjusted_angle_abs,slope_1m,slope_30m,skew_angle,skew_confidence,distance_closest_building,post_huber,GT,slope_diff_huber,difference_1m_estimated,difference_1m_30m
0.011557467,0.8209799032167238,1.2146955336370266,-0.763898461,5,24.22868913195753,0.011557467,0.8209799032167238,0.8094224363738272,0.8094224363738272,-0.39371563
0.039899445,0.6912188075934675,1.6095662467580527,-0.707319369,141,8.540392128202416,0.4086821085176349,0.6183570071930157,0.20967489867538075,0.20967489867538075,-0.99120924
0.8972554058148146,0.1425630569142959,0.2386436081930312,0.5820379305435566,20,14.22231617,1.316500505,1.3087732745382152,-0.007727231,-0.007727231,1.070129666345184
1.858087344589835,1.4738373006642274,1.791650150706988,-1.430022741,12,9.481625759677264,1.858087344589835,1.4738373006642274,-0.384250044,-0.384250044,-0.31781285
0.084676412,0.3006784054490654,0.8418945532169805,-0.540510187,37,9.625395993621302,0.084676412,0.3006784054490654,0.2160019935416398,0.2160019935416398,-0.541216148
1.5846906590981795,1.3997244732864027,1.211913707052563,2.0639868843090525,28,11.40555788257774,1.5846906590981795,1.3997244732864027,-0.184966186,-0.184966186,0.18781076623383974
0.6044042884854308,1.1058469651930367,0.05724243,0.9391909457355752,15,11.229525356420847,1.1793358913877017,1.1270408221762533,-0.052295069,-0.052295069,1.0697983918259222
0.4796009520283721,0.1769562796524705,0.1191376547891719,2.121096396661457,7,11.340437135954245,0.4796009520283721,0.1769562796524705,-0.302644672,-0.302644672,0.057818624863298584
1.492304732208574,1.7148451575224584,2.0302404742860665,1.1457628381751022,1,12.771891348347053,1.492304732208574,1.7148451575224584,0.2225404253138843,0.2225404253138843,-0.315395317
0.5690552066722545,1.9887930940614904,2.409813300507261,2.7006293373952843,67,10.43082241,0.5690552066722545,1.9887930940614904,1.419737887389236,1.419737887389236,-0.421020206
1.035571140752366,1.790611350019581,2.8084316607815154,0,7,9.212123956669243,1.035571140752366,1.790611350019581,0.755040209,0.755040209,-1.017820311
0.5014073835659129,0.660477357,0.3988984591181773,0.7119593410213625,116,9.279675492295912,0.8217448897649017,1.6329680992133555,0.8112232094484538,0.8112232094484538,1.2340696400951783
0.557895297,0.1814891804794188,0.2761631638286915,0,47,9.887471318219868,0.4438896219761752,0.2716488726433586,-0.172240749,-0.172240749,-0.004514291
0.7029901375555209,0.9140297616881332,0.53604072,0,18,10.494643149188168,0.7029901375555209,0.9140297616881332,0.21103962413261235,0.21103962413261235,0.3779890413104732
0.2679520357322018,0.2194178030753777,0.070244318,1.0050860052541708,169,8.911572068609422,0.2679520357322018,0.2194178030753777,-0.048534233,-0.048534233,0.1491734851263489
0.8487602239236851,0.7520685508261853,0.1146993653629341,-0.89517371,3,9.514689734862824,0.6870551000682871,0.764316254,0.077261154,0.077261154,0.6496168888413659
0.9317491309436456,0.8289413423693937,0.8641009432190271,0,8,14.892208555669916,0.8979851188512455,0.8458851551019844,-0.052099964,-0.052099964,-0.018215788
1.108603907431116,0.9419125265280638,0,0,8,14.829499584566552,1.108603907431116,0.9419125265280638,-0.166691381,-0.166691381,0.9419125265280638
1.2481821813950102,1.1849690202760206,0.6275071913375486,-0.702189262,44,10.272878526895749,2.3908169569289868,1.1867393444969419,-1.204077612,-1.204077612,0.5592321531593932
1.1156468642692716,0.3273419059552845,0.087628527,0,54,10.95212783853456,1.1156468642692716,0.3273419059552845,-0.788304958,-0.788304958,0.2397133793032734
0.4084447750621897,0.4740516669880526,0.3917298337627634,1.6198501480510572,6,11.283008470603695,0.4084447750621897,0.4740516669880526,0.065606892,0.065606892,0.082321833
1.7843590909537923,0.3552381402280053,1.7607964393501845,0.9316181492541418,14,12.086213542729634,1.4549369681271624,0.3934945369338398,-1.061442431,-1.061442431,-1.367301902
1.4659251500689354,0.6176082290720798,0.6288475691262196,-0.620858797,70,4.686265539594114,0.5628783120461889,0.1789186700399975,-0.383959642,-0.383959642,-0.449928899
1.3165454479665124,0.9898381679988286,0.712233652,0,25,9.903078443996362,1.3165454479665124,0.9898381679988286,-0.32670728,-0.32670728,0.27760451583157464
0.094392861,1.0718467276833925,2.324572512699493,0,91,8.022118924,0.094392861,1.0718467276833925,0.9774538671253327,0.9774538671253327,-1.252725785
1.1967888863482288,1.042663528,1.4180001117651284,0,5,13.460617356171172,1.440895970338044,1.0371777745075716,-0.403718196,-0.403718196,-0.380822337
0.2343253333627629,0.5292573054036209,0.3574784162780426,-0.636593576,229,7.986803174214644,0.2343253333627629,0.5292573054036209,0.294931972,0.294931972,0.17177888912557832
2.250368836927426,0.3025508901250437,0.2332305473994073,0,36,12.443669200955387,1.325950399042876,0.34982980967633576,-0.976120589,-0.976120589,0.11659926227692846
1.0437510401848595,0.1882448003408844,0.1425630569155262,2.1818388249960847,48,11.921072303366808,1.0437510401848595,0.1882448003408844,-0.85550624,-0.85550624,0.045681743
1.6734183070127333,1.8326849194380896,1.1496706878255012,1.7899106082460603,95,7.367328690832584,1.6734183070127333,1.8326849194380896,0.15926661242535634,0.15926661242535634,0.6830142316125885
1.151144661083824,1.2273229151067124,1.2018495642801037,0,17,11.733338349892737,0.696838617,1.2290126923901616,0.5321740753301697,0.5321740753301697,0.027163128110057944
1.154538300415839,1.7429198879607528,1.7271393275300009,2.3215305898327045,27,9.241425791059868,1.6468290741497478,1.878452396213252,0.23162332206350422,0.23162332206350422,0.15131306868325112
2.365746922710282,1.2322352379094932,0.3996501738627938,0,7,6.728148228026292,1.9513123538341646,2.1907215646201026,0.23940921078593802,0.23940921078593802,1.7910713907573088
0.3582926527479287,0.3195548277911837,0.9194721606066246,0,11,11.638548911204117,0.3582926527479287,0.3195548277911837,-0.038737825,-0.038737825,-0.599917333
0.9157105232996036,0.078300785,0.1364660108724809,0,6,8.334592600708007,0.9157105232996036,0.078300785,-0.837409739,-0.837409739,-0.058165226
1.7742277779562925,0.08985061,0.1735855392340942,0,23,9.848185153145565,2.268158135131459,0.12184753122453656,-2.146310604,-2.146310604,-0.051738008
3.969408325333269,0.2570818274783906,0.091819314,0,40,10.964601839509427,1.8497832393432443,0.25890675389338197,-1.590876485,-1.590876485,0.16708743973953938
0.2894037654957569,0.2437488564500906,0.049057139,0,93,5.820442729634682,0.2894037654957569,0.2437488564500906,-0.045654909,-0.045654909,0.1946917177432459
